"cdscode","schedule","district.x","school.x","days1","days2","days3","days4","days5","sum","tkd","kd","first","second","third","fourth","fifth","sixth","tkrec1","krec1","onerec1","tworec1","threerec1","fourrec1","fiverec1","sixrec1","tklunch","klunch","onelunch","twolunch","threelunch","fourlunch","fivelunch","sixlunch","tkrec2","krec2","onerec2","tworec2","threerec2","fourre2","fiverec2","sixrec2","Low Grade","High Grade","Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","afriameri","native","asian","filipino","hispanic","notreport","pacisland","multiracial","white","male","female","nonbinary","ell","disability","socioeco","migrant","foster","homeless"
10624306007314,"early release","selmaunified","theodorerooseveltelementary","tues",NA,NA,NA,NA,1,"8:07-13:30","8:07-13:30","8:07-13:45","8:07-13:45","8:07-13:45","8:07-13:45","8:07-13:45","8:07-13:45","9:20-9:35","9:20-9:35","9:45-10:00","9:45-10:00","9:45-10:00","10:20-10:35","10:20-10:35","10:20-10:35","11:00-11:45","11:00-11:45","11:30-12:15","11:30-12:15","12:00-12:45","12:00-12:45","12:30-13:15","12:30-13:15",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",634,535,"84.4%",586,"92.4%",599,508,"84.8%",554,"92.5%",NA,NA,14,NA,603,NA,NA,NA,24,337,315,NA,188,100,607,30,NA,13
10624306007314,"early release","selmaunified","theodorerooseveltelementary",NA,NA,NA,NA,NA,0,"8:15-12:40","8:15-12:40","8:15-12:50","8:15-12:50","8:15-12:50","8:15-12:50","8:15-12:50","8:15-12:50","9:20-9:35","9:20-9:35","9:45-10:00","9:45-10:00","9:45-10:00","10:20-10:35","10:20-10:35","10:20-10:35","10:50-11:25","10:50-11:25","11:15-11:50","11:15-11:50","11:40-12:15","11:40-12:15","12:05-12:40","12:05-12:40",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",634,535,"84.4%",586,"92.4%",599,508,"84.8%",554,"92.5%",NA,NA,14,NA,603,NA,NA,NA,24,337,315,NA,188,100,607,30,NA,13
10624306007322,"regular","selmaunified","terryelementary","mon"," weds"," thurs"," fri",NA,4,"8:10-14:40","8:10-14:40","8:10-14:40","8:10-14:40","8:10-14:40",NA,NA,NA,"9:45-10:00","9:45-10:00","10:05-10:20","10:05-10:20","10:05-10:20",NA,NA,NA,"11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",224,212,"94.6%",218,"97.3%",214,204,"95.3%",209,"97.7%",NA,NA,NA,NA,222,NA,NA,NA,NA,123,122,NA,128,41,244,25,NA,NA
10624306007322,"early release","selmaunified","terryelementary","tues",NA,NA,NA,NA,1,"8:10-13:45","8:10-13:45","8:10-13:45","8:10-13:45","8:10-13:45",NA,NA,NA,"9:45-10:00","9:45-10:00","10:05-10:20","10:05-10:20","10:05-10:20",NA,NA,NA,"11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",224,212,"94.6%",218,"97.3%",214,204,"95.3%",209,"97.7%",NA,NA,NA,NA,222,NA,NA,NA,NA,123,122,NA,128,41,244,25,NA,NA
10624306007322,"early release","selmaunified","terryelementary",NA,NA,NA,NA,NA,0,"8:10-13:15","8:10-13:15","8:10-13:15","8:10-13:15","8:10-13:15",NA,NA,NA,"9:45-10:00","9:45-10:00","10:05-10:20","10:05-10:20","10:05-10:20",NA,NA,NA,"11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20","11:30-12:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",224,212,"94.6%",218,"97.3%",214,204,"95.3%",209,"97.7%",NA,NA,NA,NA,222,NA,NA,NA,NA,123,122,NA,128,41,244,25,NA,NA
10624306007348,"regular","selmaunified","woodrowwilsonelementary","mon"," weds"," thurs"," fri",NA,4,NA,"8:15-14:20","8:15-14:35","8:15-14:35","8:15-14:35","8:15-14:35","8:15-14:35","8:15-14:35",NA,"9:45-10:00","9:45-10:00","9:45-10:00","9:45-10:00","10:10-10:25","10:10-10:25","10:10-10:25",NA,"11:00-11:45","11:30-12:15","11:30-12:15","11:30-12:15","12:10-12:55","12:10-12:55","12:10-12:55",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",335,283,"84.5%",306,"91.3%",331,280,"84.6%",302,"91.2%",NA,NA,NA,NA,332,NA,NA,NA,21,197,169,NA,136,82,339,19,NA,13
10624306007348,"early release","selmaunified","woodrowwilsonelementary","tues",NA,NA,NA,NA,1,NA,"8:15-13:35","8:15-13:50","8:15-13:50","8:15-13:50","8:15-13:50","8:15-13:50","8:15-13:50",NA,"9:45-10:00","9:45-10:00","9:45-10:00","9:45-10:00","10:10-10:25","10:10-10:25","10:10-10:25",NA,"11:00-11:45","11:30-12:15","11:30-12:15","11:30-12:15","12:10-12:55","12:10-12:55","12:10-12:55",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",335,283,"84.5%",306,"91.3%",331,280,"84.6%",302,"91.2%",NA,NA,NA,NA,332,NA,NA,NA,21,197,169,NA,136,82,339,19,NA,13
10624306007348,"early release","selmaunified","woodrowwilsonelementary",NA,NA,NA,NA,NA,0,NA,"8:15-12:45","8:15-13:00","8:15-13:00","8:15-13:00","8:15-13:00","8:15-13:00","8:15-13:00",NA,"10:15-10:30","9:45-10:00","9:45-10:00","9:45-10:00","10:10-10:25","10:10-10:25","10:10-10:25",NA,"11:00-11:40","11:30-12:10","11:30-12:10","11:30-12:10","12:00-12:40","12:00-12:40","12:00-12:40",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",335,283,"84.5%",306,"91.3%",331,280,"84.6%",302,"91.2%",NA,NA,NA,NA,332,NA,NA,NA,21,197,169,NA,136,82,339,19,NA,13
54721166054340,"regular","sequoiaunionelementary","sequoiaelementarycharter",NA,NA,NA,NA,NA,0,"8:20-15:00","8:20-15:00","8:20-15:00","8:20-15:00","8:20-15:00","8:20-15:00","8:20-15:00","8:20-15:00","9:40-9:55","9:40-9:55","10:00-10:15","10:00-10:15","10:20-10:35","10:20-10:35","10:20-10:35","10:45-11:00","11:20-12:00","11:20-12:00","11:20-12:00","11:20-12:00","12:00-12:40","12:00-12:40","12:00-12:40","12:45-13:25",NA,NA,NA,NA,NA,NA,NA,NA,"K","7",345,136,"39.4%",166,"48.1%",322,126,"39.1%",156,"48.4%",NA,NA,NA,NA,151,NA,NA,NA,206,193,177,NA,36,32,192,NA,NA,14
54721166054340,"early release","sequoiaunionelementary","sequoiaelementarycharter",NA,NA,NA,NA,NA,0,"8:20-12:45","8:20-12:45","8:20-12:45","8:20-12:45","8:20-12:45","8:20-12:45","8:20-12:45","8:20-12:45","9:15-9:25","9:15-9:25","9:30-9:40","9:30-9:40","9:45-9:55","9:45-9:55","9:45-9:55","10:10-10:20","11:00-11:30","11:00-11:30","11:00-11:30","11:00-11:30","11:35-12:05","11:35-12:05","11:35-12:05","12:10-12:40",NA,NA,NA,NA,NA,NA,NA,NA,"K","7",345,136,"39.4%",166,"48.1%",322,126,"39.1%",156,"48.4%",NA,NA,NA,NA,151,NA,NA,NA,206,193,177,NA,36,32,192,NA,NA,14
45104540132944,"regular","shastacountyofficeofeducation","reddingstemacademy","mon"," tues"," weds"," thurs",NA,4,NA,"8:20-14:50","8:20-14:50","8:20-14:50","8:20-14:50","8:20-14:50","8:20-14:50","8:20-14:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","8",253,112,"44.3%",150,"59.3%",239,106,"44.4%",143,"59.8%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45104540132944,"early release","shastacountyofficeofeducation","reddingstemacademy","fri",NA,NA,NA,NA,1,NA,"8:20-12:50","8:20-12:50","8:20-12:50","8:20-12:50","8:20-12:50","8:20-12:50","8:20-12:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","8",253,112,"44.3%",150,"59.3%",239,106,"44.4%",143,"59.8%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45701286050546,"regular","shastaunionelementary","shastaelementary",NA,NA,NA,NA,NA,0,NA,"8:20-14:30","8:30-14:40","8:30-14:40","8:30-14:40","8:30-14:40","8:30-14:40",NA,NA,NA,"9:40-10:00","10:15-10:35","10:15-10:35","10:40-11:00","10:40-11:00",NA,NA,"11:00-11:45","11:40-12:25","12:05-12:50","12:05-12:50","12:30-13:15","12:30-13:15",NA,NA,NA,"13:25-13:45","13:50-14:10","13:50-14:10",NA,NA,NA,"K","8",100,54,"54.0%",62,"62.0%",98,52,"53.1%",60,"61.2%",NA,NA,NA,NA,NA,NA,NA,NA,88,64,49,NA,NA,14,71,NA,NA,NA
45701286050546,"early release","shastaunionelementary","shastaelementary",NA,NA,NA,NA,NA,0,NA,"8:20-12:20","8:30-12:30","8:30-12:30","8:30-12:30","8:30-12:30","8:30-12:30",NA,NA,NA,"9:40-10:00","10:15-10:35","10:15-10:35","10:40-11:00","10:40-11:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","8",100,54,"54.0%",62,"62.0%",98,52,"53.1%",60,"61.2%",NA,NA,NA,NA,NA,NA,NA,NA,88,64,49,NA,NA,14,71,NA,NA,NA
50712740121558,"regular","shilohelementary","siskelementary","mon"," tues"," thurs"," fri",NA,4,"8:05-14:15","8:05-14:15","8:05-14:15","8:05-14:15","8:05-14:15","8:05-14:15","8:05-14:15",NA,"9:55-10:10","10:15-10:30","9:55-10:10","9:55-10:10","10:15-10:30","10:15-10:30","10:15-10:30",NA,"11:05-11:50","11:05-11:50","11:15-12:00","11:30-12:15","11:45-12:30","12:00-12:45","12:10-12:55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","8",163,89,"54.6%",108,"66.3%",157,86,"54.8%",105,"66.9%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50712740121558,"early release","shilohelementary","siskelementary","weds",NA,NA,NA,NA,1,"8:05-13:40","8:05-13:40","8:05-13:40","8:05-13:40","8:05-13:40","8:05-13:40","8:05-13:40",NA,"9:55-10:10","10:15-10:30","9:55-10:10","9:55-10:10","10:15-10:30","10:15-10:30","10:15-10:30",NA,"11:05-11:50","11:05-11:50","11:15-12:00","11:30-12:15","11:45-12:30","12:00-12:45","12:10-12:55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","8",163,89,"54.6%",108,"66.3%",157,86,"54.8%",105,"66.9%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21733616024947,"regular","shorelineunified","invernesselementary","mon"," tues"," thurs"," fri",NA,4,"8:35-14:40","8:35-14:40","8:35-14:40",NA,NA,NA,NA,NA,"10:25-10:55","10:25-10:55","10:25-10:55",NA,NA,NA,NA,NA,"12:35-13:15","12:35-13:15","12:35-13:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","1",41,19,"46.3%",25,"61.0%",32,14,"43.8%",18,"56.3%",NA,NA,NA,NA,28,NA,NA,NA,14,22,23,NA,15,NA,29,NA,NA,NA
21733616024947,"early release","shorelineunified","invernesselementary","weds",NA,NA,NA,NA,1,"8:35-13:00","8:35-13:00","8:35-13:00",NA,NA,NA,NA,NA,"10:25-10:55","10:25-10:55","10:25-10:55",NA,NA,NA,NA,NA,"11:45-12:25","11:45-12:25","11:45-12:25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","1",41,19,"46.3%",25,"61.0%",32,14,"43.8%",18,"56.3%",NA,NA,NA,NA,28,NA,NA,NA,14,22,23,NA,15,NA,29,NA,NA,NA
21733616024947,"early release","shorelineunified","invernesselementary",NA,NA,NA,NA,NA,0,"8:35-12:15","8:35-12:15","8:35-12:15",NA,NA,NA,NA,NA,"10:25-10:55","10:25-10:55","10:25-10:55",NA,NA,NA,NA,NA,"11:55-12:15","11:55-12:15","11:55-12:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","1",41,19,"46.3%",25,"61.0%",32,14,"43.8%",18,"56.3%",NA,NA,NA,NA,28,NA,NA,NA,14,22,23,NA,15,NA,29,NA,NA,NA
21733616024954,"regular","shorelineunified","westmarinelementary","mon"," tues"," thurs"," fri",NA,4,NA,NA,NA,"8:25-15:00","8:25-15:00","8:25-15:00","8:25-15:00","8:25-15:00",NA,NA,NA,"10:40-10:55","10:40-10:55","10:40-10:55","10:40-10:55","10:40-10:55",NA,NA,NA,"12:35-13:15","12:35-13:15","12:35-13:15","12:35-13:15","12:35-13:15",NA,NA,NA,NA,NA,NA,NA,NA,"2","8",114,70,"61.4%",84,"73.7%",114,70,"61.4%",84,"73.7%",NA,NA,NA,NA,78,NA,NA,NA,36,55,62,NA,34,27,87,NA,NA,12
21733616024954,"early release","shorelineunified","westmarinelementary","weds",NA,NA,NA,NA,1,NA,NA,NA,"8:25-13:15","8:25-13:15","8:25-13:15","8:25-13:15","8:25-13:15",NA,NA,NA,"9:45-10:10","9:45-10:10","9:45-10:10","9:45-10:10","9:45-10:10",NA,NA,NA,"11:40-12:20","11:40-12:20","11:40-12:20","11:40-12:20","11:40-12:20",NA,NA,NA,NA,NA,NA,NA,NA,"2","8",114,70,"61.4%",84,"73.7%",114,70,"61.4%",84,"73.7%",NA,NA,NA,NA,78,NA,NA,NA,36,55,62,NA,34,27,87,NA,NA,12
21733616024954,"early release","shorelineunified","westmarinelementary",NA,NA,NA,NA,NA,0,NA,NA,NA,"8:25-12:30","8:25-12:30","8:25-12:30","8:25-12:30","8:25-12:30",NA,NA,NA,"10:40-10:55","10:40-10:55","10:40-10:55","10:40-10:55","10:40-10:55",NA,NA,NA,"12:00-12:25","12:00-12:25","12:00-12:25","12:00-12:25","12:00-12:25",NA,NA,NA,NA,NA,NA,NA,NA,"2","8",114,70,"61.4%",84,"73.7%",114,70,"61.4%",84,"73.7%",NA,NA,NA,NA,78,NA,NA,NA,36,55,62,NA,34,27,87,NA,NA,12
15737426009294,"regular","sierrasandsunified","pierceelementary","mon"," tues"," thurs"," fri",NA,4,NA,"9:00-15:15","9:00-15:15","9:00-15:15","9:00-15:15","9:00-15:15","9:00-15:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,214,"72.1%",244,"82.2%",285,204,"71.6%",234,"82.1%",73,NA,NA,NA,144,NA,NA,23,115,185,178,NA,28,102,305,NA,NA,24
15737426009294,"late start","sierrasandsunified","pierceelementary","weds",NA,NA,NA,NA,1,NA,"9:30-15:15","9:30-15:15","9:30-15:15","9:30-15:15","9:30-15:15","9:30-15:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,214,"72.1%",244,"82.2%",285,204,"71.6%",234,"82.1%",73,NA,NA,NA,144,NA,NA,23,115,185,178,NA,28,102,305,NA,NA,24
15737426009294,"early release","sierrasandsunified","pierceelementary",NA,NA,NA,NA,NA,0,NA,"9:00-13:15","9:00-13:15","9:00-13:15","9:00-13:15","9:00-13:15","9:00-13:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,214,"72.1%",244,"82.2%",285,204,"71.6%",234,"82.1%",73,NA,NA,NA,144,NA,NA,23,115,185,178,NA,28,102,305,NA,NA,24
15737426009633,"regular","sierrasandsunified","fallerelementary","mon"," tues"," thurs"," fri",NA,4,"8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15",NA,"9:15-9:30","9:15-9:30","9:30-9:45","9:30-9:45","10:00-10:15","10:00-10:15","10:00-10:15",NA,"10:45-11:30","10:45-11:30","11:00-11:45","11:15-12:00","11:30-12:15","11:45-12:30","12:00-12:45",NA,"12:45-13:15","12:45-13:15",NA,NA,NA,NA,NA,NA,"K","5",516,268,"51.9%",319,"61.8%",488,251,"51.4%",300,"61.5%",42,NA,NA,11,233,NA,NA,33,234,313,258,NA,53,116,376,NA,NA,35
15737426009633,"late start","sierrasandsunified","fallerelementary","weds",NA,NA,NA,NA,1,"8:30-14:15","8:30-14:15","8:30-14:15","8:30-14:15","8:30-14:15","8:30-14:15","8:30-14:15",NA,"9:15-9:30","9:15-9:30","9:30-9:45","9:30-9:45","10:00-10:15","10:00-10:15","10:00-10:15",NA,"11:00-11:45","11:00-11:45","11:00-11:45","11:15-12:00","11:30-12:15","11:45-12:30","12:00-12:45",NA,"12:45-13:15","12:45-13:15",NA,NA,NA,NA,NA,NA,"K","5",516,268,"51.9%",319,"61.8%",488,251,"51.4%",300,"61.5%",42,NA,NA,11,233,NA,NA,33,234,313,258,NA,53,116,376,NA,NA,35
15737426009633,"early release","sierrasandsunified","fallerelementary",NA,NA,NA,NA,NA,0,"8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50",NA,"9:15-9:30","9:15-9:30","9:30-9:45","9:30-9:45","10:00-10:15","10:00-10:15","10:00-10:15",NA,"10:45-11:30","10:45-11:30","11:00-11:45","11:15-12:00","11:30-12:15","11:45-12:30","12:00-12:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",516,268,"51.9%",319,"61.8%",488,251,"51.4%",300,"61.5%",42,NA,NA,11,233,NA,NA,33,234,313,258,NA,53,116,376,NA,NA,35
15737426110712,"regular","sierrasandsunified","gatewayelementary",NA,NA,NA,NA,NA,0,"8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15","8:00-14:15",NA,NA,NA,"9:20-9:35","9:40-9:55","9:40-9:55","10:00-10:15","10:00-10:15",NA,"12:15-13:00","12:15-13:00","11:15-12:00","11:00-11:45","11:30-12:15","11:50-12:35","11:50-12:35",NA,NA,NA,"13:15-13:30","13:10-13:25",NA,NA,NA,NA,"K","5",346,182,"52.6%",231,"66.8%",326,171,"52.5%",218,"66.9%",34,NA,NA,NA,136,NA,NA,31,178,195,200,NA,17,72,274,NA,NA,23
15737426110712,"early release","sierrasandsunified","gatewayelementary",NA,NA,NA,NA,NA,0,"8:00-12:20","8:00-12:20","8:00-12:20","8:00-12:20","8:00-12:20","8:00-12:20","8:00-12:20",NA,NA,NA,"9:20-9:35","9:40-9:55","9:40-9:55","10:00-10:15","10:00-10:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",346,182,"52.6%",231,"66.8%",326,171,"52.5%",218,"66.9%",34,NA,NA,NA,136,NA,NA,31,178,195,200,NA,17,72,274,NA,NA,23
10752750124586,"regular","sierraunified","foothillelementary",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"9:30-9:50","9:30-9:50","10:20-10:40","9:55-10:15","9:55-10:15","9:30-9:50","10:20-10:40","9:55-10:15","11:15-11:40","11:20-11:40","11:30-11:50","11:40-13:00","11:50-12:10","12:05-12:25","12:15-12:35","12:30-12:50",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",609,296,"48.6%",308,"50.6%",592,286,"48.3%",298,"50.3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56726036055636,"regular","simivalleyunified","arroyoelementary",NA,NA,NA,NA,NA,0,"8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:10-10:30","10:10-10:30","10:10-10:30","11:15-11:55","11:15-11:55","11:30-12:10","11:30-12:10","11:30-12:10","12:15-12:55","12:15-12:55","12:15-12:55",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",264,154,"58.3%",177,"67.0%",209,142,"67.9%",159,"76.1%",NA,NA,NA,NA,232,NA,NA,NA,34,147,141,NA,85,37,209,NA,NA,27
56726036055636,"early release","simivalleyunified","arroyoelementary",NA,NA,NA,NA,NA,0,"8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:10-10:30","10:10-10:30","10:10-10:30","11:15-11:55","11:15-11:55","11:30-12:10","11:30-12:10","11:30-12:10","12:15-12:55","12:15-12:55","12:15-12:55",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",264,154,"58.3%",177,"67.0%",209,142,"67.9%",159,"76.1%",NA,NA,NA,NA,232,NA,NA,NA,34,147,141,NA,85,37,209,NA,NA,27
56726036055651,"regular","simivalleyunified","berylwoodelementary",NA,NA,NA,NA,NA,0,"8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","9:25-9:45","9:25-9:45","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35","10:15-10:35","11:00-11:40","11:00-11:40","11:45-12:25","11:45-12:25","11:45-12:25","12:15-12:55","12:15-12:55","12:15-12:55",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",457,318,"69.6%",348,"76.1%",421,298,"70.8%",326,"77.4%",21,NA,13,NA,397,NA,NA,NA,45,257,227,NA,223,92,392,NA,NA,86
56726036055669,"regular","simivalleyunified","bigspringselementary",NA,NA,NA,NA,NA,0,"8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09","8:00-14:09",NA,"9:25-9:45","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35",NA,"11:05-11:45","11:30-12:10","11:30-12:10","11:55-12:35","11:55-12:35","12:20-13:00","12:20-13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",441,109,"24.7%",155,"35.1%",406,100,"24.6%",144,"35.5%",NA,NA,32,NA,153,NA,NA,13,236,220,229,NA,18,37,169,NA,NA,NA
56726036055669,"early release","simivalleyunified","bigspringselementary",NA,NA,NA,NA,NA,0,"8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55",NA,"9:25-9:45","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",441,109,"24.7%",155,"35.1%",406,100,"24.6%",144,"35.5%",NA,NA,32,NA,153,NA,NA,13,236,220,229,NA,18,37,169,NA,NA,NA
56726036055669,"early release","simivalleyunified","bigspringselementary",NA,NA,NA,NA,NA,0,"8:00-12:00","8:00-12:00","8:00-12:00","8:00-12:00","8:00-12:00","8:00-12:00","8:00-12:00",NA,"9:25-9:45","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",441,109,"24.7%",155,"35.1%",406,100,"24.6%",144,"35.5%",NA,NA,32,NA,153,NA,NA,13,236,220,229,NA,18,37,169,NA,NA,NA
56726036055685,"regular","simivalleyunified","crestviewelementary","mon"," tues"," weds"," fri",NA,4,"8:00-14:30","8:00-14:30","8:00-14:30","8:00-14:30","8:00-14:30","8:00-14:30","8:00-14:30",NA,"9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35",NA,"11:20-12:00","11:20-12:00","11:20-12:00","11:20-12:00","12:10-12:50","12:10-12:50","12:10-12:50",NA,"13:00-13:20","13:00-13:20",NA,NA,NA,NA,NA,NA,"K","6",248,101,"40.7%",127,"51.2%",231,96,"41.6%",118,"51.1%",NA,NA,NA,NA,124,NA,NA,NA,116,126,134,NA,33,41,137,NA,NA,NA
56726036055685,"early release","simivalleyunified","crestviewelementary","thurs",NA,NA,NA,NA,1,"8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55","8:00-12:55",NA,"9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","9:50-10:10","10:15-10:35","10:15-10:35",NA,"11:20-12:00","11:20-12:00","11:20-12:00","11:20-12:00","12:10-12:50","12:10-12:50","12:10-12:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","6",248,101,"40.7%",127,"51.2%",231,96,"41.6%",118,"51.1%",NA,NA,NA,NA,124,NA,NA,NA,116,126,134,NA,33,41,137,NA,NA,NA
56726036055701,"regular","simivalleyunified","hollowhillselementary",NA,NA,NA,NA,NA,0,NA,"8:10-14:19","8:10-14:19","8:10-14:19","8:10-14:19","8:10-14:19","8:10-14:19","8:10-14:19",NA,"9:45-10:00","9:45-10:00","9:45-10:00","10:00-10:15","10:00-10:15","10:15-10:30","10:15-10:30",NA,"11:23-11:45","11:45-12:08","12:05-12:30","12:08-12:30","12:53-13:15","12:30-12:53","12:53-13:15",NA,"13:15-13:30",NA,NA,NA,NA,NA,NA,"K","6",560,153,"27.3%",221,"39.5%",560,153,"27.3%",221,"39.5%",NA,NA,58,14,214,NA,NA,38,237,292,272,NA,44,56,226,NA,NA,NA
56726036055701,"early release","simivalleyunified","hollowhillselementary",NA,NA,NA,NA,NA,0,NA,"8:10-13:05","8:10-13:05","8:10-13:05","8:10-13:05","8:10-13:05","8:10-13:05","8:10-13:05",NA,"9:45-10:00","9:45-10:00","9:45-10:00","10:00-10:15","10:00-10:15","10:15-10:30","10:15-10:30",NA,"11:23-11:45","11:45-12:08","12:05-12:30","12:08-12:30","12:53-13:15","12:30-12:53","12:53-13:15",NA,NA,NA,NA,NA,NA,NA,NA,"K","6",560,153,"27.3%",221,"39.5%",560,153,"27.3%",221,"39.5%",NA,NA,58,14,214,NA,NA,38,237,292,272,NA,44,56,226,NA,NA,NA
56726036055719,"regular","simivalleyunified","katherineelementary",NA,NA,NA,NA,NA,0,"8:15-14:28","8:15-14:28","8:15-14:28","8:15-14:28","8:15-14:28","8:15-14:28","8:15-14:28",NA,"9:40-9:55","9:40-9:55","10:00-10:15","10:00-10:15","10:20-10:35","10:20-10:35","10:20-10:35",NA,"11:15-12:00","11:15-12:00","11:45-12:30","11:45-12:30","11:45-12:30","12:15-13:00","12:15-13:00",NA,"13:05-13:20","13:05-13:20",NA,NA,NA,NA,NA,NA,"K","6",300,131,"43.7%",158,"52.7%",265,120,"45.3%",143,"54.0%",NA,NA,17,NA,142,NA,NA,20,115,161,151,NA,30,40,179,NA,NA,NA
